
                  X               _temp_1     

                0.                 0.         
                5.00134E-03       12.3597E-06 
               10.0028E-03         2.99957E-06
               15.0039E-03       -17.7382E-06 
               20.0051E-03       -22.1225E-06 
               25.0067E-03        -8.28721E-06
               30.0012E-03        29.1815E-06 
               35.0027E-03        37.4783E-06 
               40.0043E-03        -3.77252E-06
               45.0059E-03       -35.4051E-06 
               50.0005E-03       -30.0109E-06 
               55.0021E-03         5.00727E-06
               60.0037E-03        35.479E-06  
               65.004E-03         16.6567E-06 
               70.0041E-03        -9.57997E-06
               75.0034E-03       -16.1344E-06 
               80.0024E-03       -15.2283E-06 
               85.0013E-03       121.108E-09  
               90.0013E-03         7.86132E-06
               95.0007E-03        14.8574E-06 
              100.E-03            20.4235E-06 
              105.E-03            -4.36073E-06
              110.006E-03        -30.4907E-06 
              115.005E-03        -24.7233E-06 
              120.006E-03          6.0174E-06 
              125.005E-03         38.3344E-06 
              130.002E-03         25.853E-06  
              135.006E-03        -18.989E-06  
              140.003E-03        -33.9501E-06 
              145.001E-03        -16.3662E-06 
              150.005E-03         16.657E-06  
              155.002E-03         28.7276E-06 
              160.006E-03          6.77471E-06
              165.003E-03         -8.03558E-06
              170.001E-03        -13.4552E-06 
              175.005E-03        -13.8676E-06 
              180.002E-03         -3.89204E-06
              185.006E-03          6.90068E-06
              190.004E-03         20.9132E-06 
              195.001E-03         19.4885E-06 
              200.005E-03        -11.3304E-06 
              205.002E-03        -31.4717E-06 
              210.007E-03        -19.0036E-06 
              215.004E-03         14.4971E-06 
              220.001E-03         37.4781E-06 
              225.005E-03         14.223E-06  
              230.002E-03        -21.4748E-06 
              235.007E-03        -29.3469E-06 
              240.004E-03        -11.3682E-06 
              245.001E-03         16.5795E-06 
              250.005E-03         22.2645E-06 
              255.006E-03          8.54985E-06
              260.007E-03         -2.45366E-06
              265.E-03           -14.4253E-06 
              270.001E-03        -18.6088E-06 
              275.002E-03         -5.90269E-06
              280.003E-03         13.8769E-06 
              285.003E-03         28.0756E-06 
              290.004E-03         13.0491E-06 
              295.005E-03        -23.0163E-06 
              300.005E-03        -33.3755E-06 
              305.006E-03         -9.09656E-06
              310.007E-03         24.6848E-06 
              315.001E-03         33.3428E-06 
              320.001E-03          4.27929E-06
              325.002E-03        -23.4718E-06 
              330.003E-03        -23.0933E-06 
              335.003E-03         -5.37477E-06
              340.004E-03         14.0339E-06 
              345.005E-03         18.4961E-06 
              350.005E-03          9.24988E-06
              355.006E-03         -2.27941E-06
              360.007E-03        -17.3849E-06 
              365.001E-03        -21.0839E-06 
              370.001E-03         -2.19732E-06
              375.002E-03         21.2077E-06 
              380.003E-03         28.0178E-06 
              385.003E-03          4.79358E-06
              390.004E-03        -27.653E-06  
              395.005E-03        -29.1425E-06 
              400.006E-03       -872.182E-09  
              405.006E-03         25.8692E-06 
              410.007E-03         26.1795E-06 
              415.001E-03       -271.997E-09  
              420.001E-03        -21.5979E-06 
              425.002E-03        -19.6257E-06 
              430.003E-03         -4.90655E-06
              435.004E-03         12.3576E-06 
              440.004E-03         19.9444E-06 
              445.005E-03         12.4393E-06 
              450.006E-03         -4.21484E-06
              455.006E-03        -22.7321E-06 
              460.E-03           -22.4996E-06 
              465.001E-03          3.43448E-06
              470.001E-03         27.9776E-06 
              475.002E-03         25.529E-06  
              480.003E-03         -4.69155E-06
              485.004E-03        -32.0184E-06 
              490.004E-03        -23.625E-06  
              495.005E-03          7.91596E-06
              500.006E-03         27.3095E-06 
              505.006E-03         19.5088E-06 
              510.E-03            -4.90071E-06
              515.001E-03        -19.7425E-06 
              520.002E-03        -15.8442E-06 
              525.002E-03         -4.00448E-06
              530.003E-03         10.7559E-06 
              535.004E-03         20.14E-06   
              540.004E-03         13.5742E-06 
              545.005E-03         -7.08889E-06
              550.006E-03        -26.9467E-06 
              555.007E-03        -21.4516E-06 
              560.E-03            10.1568E-06 
              565.001E-03         32.6915E-06 
              570.002E-03         20.7236E-06 
              575.002E-03        -13.0675E-06 
              580.003E-03        -32.5978E-06 
              585.004E-03        -16.4098E-06 
              590.004E-03         13.114E-06  
              595.005E-03         24.2562E-06 
              600.006E-03         13.6623E-06 
              605.007E-03         -5.02336E-06
              610.E-03           -16.473E-06  
              615.001E-03        -16.053E-06  
              620.002E-03         -6.28725E-06
              625.002E-03         12.4108E-06 
